atleta_id,nome,apelido,posicao,posicao_abreviacao,time,time_abreviacao,clube_id,posicao_id,status_id,preco_num,jogos_num,media_num
109097,Jovane Eduardo Borges Cabral,Jovane Cabral,Atacante,ata,Grêmio,GRE,284,5,6,8.66,1,5.8
141160,José Lucas Gomes da Silva,Zé Lucas,Meia,mei,Cruzeiro,CRU,283,4,6,6,0,0
122670,Diego Caito Barcellos Oliveira dos Santos,Diego Caito,Lateral,lat,Grêmio,GRE,284,2,2,6.18,1,8.8
101254,Alef Mangueira Severino Pereira,Alef Manga,Atacante,ata,Remo,REM,364,5,7,8.31,21,4.83
95541,Gustavo Cazonatti,Gustavo Cazonatti,Meia,mei,Mirassol,MIR,2305,4,6,2.72,1,0
106950,Fernando Augusto Pereira Bueno Júnior,Fernando,Lateral,lat,Chapecoense,CHA,315,2,7,4.69,1,5
109461,Calebe Gonçalves Ferreira da Silva,Calebe,Meia,mei,Internacional,INT,285,4,6,5.63,1,0.5
130209,Carlos Renê de Sousa Ferreira - Souza,Renê,Atacante,ata,Vitória,VIT,287,5,7,8.67,12,7.01
127871,Kerwin Andrés Calderón Vargas,Vargas,Atacante,ata,Athlético-PR,CAP,293,5,6,8,0,0
146430,Gabriel Pereira Justino,Justino,Zagueiro,zag,Botafogo,BOT,263,3,7,5.07,7,3.1
142764,Franco Andrés Rossi Donazar,Franco Rossi,Atacante,ata,Chapecoense,CHA,315,5,5,3,0,0
97810,Erick de Arruda Serafim,Erick,Atacante,ata,Vitória,VIT,287,5,7,8.21,16,4.48
68685,Alan Patrick Lourenço,Alan Patrick,Meia,mei,Internacional,INT,285,4,2,7.98,16,3.98
106593,Lucas Hernán Villalba,Villalba,Zagueiro,zag,Cruzeiro,CRU,283,3,6,7.02,10,2.49
69012,Aderbar Melo dos Santos Neto,Santos,Goleiro,gol,Athlético-PR,CAP,293,1,3,9.22,19,4.25
147878,Alejandro Ariel Almaraz,Alejandro,Meia,mei,Vitória,VIT,287,4,6,2,0,0
100596,Filip Krovinović,Krovinovic,Meia,mei,Grêmio,GRE,284,4,6,5,0,0
92171,Arthur Mendonça Cabral,Arthur Cabral,Atacante,ata,Botafogo,BOT,263,5,7,10.19,15,6.45
147201,João Gabriel Kempes Gonçalves,João Kempes,Meia,mei,Internacional,INT,285,4,6,2,0,0
68928,Rafael Pires Monteiro,Rafael,Goleiro,gol,São Paulo,SAO,276,1,7,7.89,20,3.46
108946,João Victor Santos Sá,Victor Sá,Atacante,ata,São Paulo,SAO,276,5,6,5.09,2,0.45
72294,Everson Felipe Marques Pires,Everson,Goleiro,gol,Atlético-MG,CAM,282,1,7,9.54,20,4.45
103056,Gabriel Nascimento Rezende Brazão - Resende,Gabriel Brazão,Goleiro,gol,Santos,SAN,277,1,7,5.25,16,2.49
42234,Cássio Roberto Ramos,Cássio,Goleiro,gol,Cruzeiro,CRU,283,1,5,6.89,5,1.32
63007,Neymar da Silva Santos Júnior,Neymar,Meia,mei,Santos,SAN,277,4,3,21.85,9,10.02
107859,Alexandre Fintelman de Mello Ribeiro da Silva,Fintelman,Goleiro,gol,Vitória,VIT,287,1,6,2,0,0
87008,Leonardo César Jardim,Léo Jardim,Goleiro,gol,Vasco,VAS,267,1,7,6.16,19,2.7
37656,Fábio Deivson Lopes Maciel,Fábio,Goleiro,gol,Fluminense,FLU,266,1,7,9.5,20,4.41
105949,Sergio Ramón Rochet Álvarez,Rochet,Goleiro,gol,Internacional,INT,285,1,5,6.28,11,3.33
61987,Alex Sandro Lobo Silva,Alex Sandro,Lateral,lat,Flamengo,FLA,262,2,7,8.2,15,3.53
141344,Vitor Gonçalves Tissi,Vitor Tissi,Meia,mei,Coritiba,CFC,294,4,6,1.01,2,0.35
104758,Enzo Hernán Díaz,Enzo Díaz,Lateral,lat,São Paulo,SAO,276,2,6,9.04,13,3.9
99274,Alexander Nahuel Barboza Ullúa,Alexander Barboza,Zagueiro,zag,Palmeiras,PAL,275,3,7,10.15,13,4.75
100898,Victor Alexander da Silva,Vitinho,Lateral,lat,Botafogo,BOT,263,2,7,10.46,15,5.21
105436,Jorge Andrés Carrascal Guardo,Carrascal,Meia,mei,Flamengo,FLA,262,4,6,9.76,13,4.19
101727,Matheus França Silva,Matheuzinho,Lateral,lat,Corinthians,COR,264,2,7,11.37,16,5.69
91101,Ronaldo de Oliveira Strada,Ronaldo,Goleiro,gol,Bahia,BAH,265,1,7,9.57,11,5.39
90768,Fabrício Bruno Soares de Faria,Fabrício Bruno,Zagueiro,zag,Cruzeiro,CRU,283,3,7,6.89,20,2.29
96591,Renan Augusto Lodi dos Santos,Renan Lodi,Lateral,lat,Atlético-MG,CAM,282,2,3,9.52,19,4.84
97868,Iago Amaral Borduchi,Iago,Lateral,lat,Bahia,BAH,265,2,6,4.5,4,2.2
98484,Victor Hugo Soares dos Santos,Kanu,Zagueiro,zag,Bahia,BAH,265,3,6,3.68,3,0.83
109401,Erick da Costa Farias,Erick Pulga,Atacante,ata,Bahia,BAH,265,5,3,7.23,20,3.65
80196,Glaybson Yago Souza Lisboa,Yago Pikachu,Meia,mei,Remo,REM,364,4,7,4.79,20,2.23
98517,Jean Lucas de Souza Oliveira,Jean Lucas,Meia,mei,Bahia,BAH,265,4,7,9.34,17,5.21
104783,Nicolás Brian Acevedo Tabárez,Acevedo,Meia,mei,Bahia,BAH,265,4,7,7.07,18,4.44
80313,Gilberto Moraes Júnior,Gilberto,Lateral,lat,Athlético-PR,CAP,293,2,2,7.63,10,4.32
113397,Cristian Gonzalo Olivera Ibarra - Kike,Cristian Olivera,Atacante,ata,Bahia,BAH,265,5,5,7.16,16,4.1
101314,Ademir da Silva Santos Júnior,Ademir,Atacante,ata,Bahia,BAH,265,5,7,5.87,20,2.37
98022,Erick Luis Conrado de Carvalho,Erick,Meia,mei,Bahia,BAH,265,4,6,6.04,15,3.71
105990,Santiago Martín Ramos Mingo,Santiago Mingo,Zagueiro,zag,Bahia,BAH,265,3,7,4.8,18,2.07
91772,David de Duarte Macedo,David Duarte,Zagueiro,zag,Bahia,BAH,265,3,7,7.02,13,4.1
85425,João Paulo Silva Martins,João Paulo,Goleiro,gol,Santos,SAN,277,1,6,5.2,2,0.15
68996,Willian José da Silva,Willian José,Atacante,ata,Bahia,BAH,265,5,6,7.36,19,2.55
123717,José Guilherme de Lima Costa,Zé Guilherme,Lateral,lat,Bahia,BAH,265,2,6,3.68,3,1.7
141419,Frederico Lippert Neto Gomes,Fredi Lippert,Zagueiro,zag,Bahia,BAH,265,3,6,2,0,0
106822,Rodrigo Nestor Bertalia,Rodrigo Nestor,Meia,mei,Bahia,BAH,265,4,7,5.64,13,3.14
97341,Rogério Mücke Ceni,Rogério Ceni,Técnico,tec,Bahia,BAH,265,6,7,10.69,20,5.43
122994,Victor dos Santos Nascimento,Victor Nascimento,Goleiro,gol,Bahia,BAH,265,1,6,1,0,0
102340,Carlos de Menezes Júnior,Cacá,Zagueiro,zag,Vitória,VIT,287,3,3,4.84,14,2.55
106323,Caio Alexandre Souza e Silva,Caio Alexandre,Meia,mei,Bahia,BAH,265,4,5,3.97,11,1.19
111829,Kayky da Silva Chagas,Kayky,Atacante,ata,Internacional,INT,285,5,5,3.63,6,1.27
145379,Kauê Junior Furquim da Silva,Kauê Furquim,Atacante,ata,Bahia,BAH,265,5,2,1.84,3,0.67
111831,Matheus Martins Silva dos Santos,Matheus Martins,Atacante,ata,Botafogo,BOT,263,5,7,7.08,15,4.63
123360,Cauly Oliveira Souza,Cauly,Meia,mei,São Paulo,SAO,276,4,6,6.58,12,2.91
107231,Danilo dos Santos de Oliveira,Danilo,Meia,mei,Botafogo,BOT,263,4,7,14.48,13,8.47
107173,Michel Daryl Araújo Villar,Michel Araújo,Meia,mei,Bahia,BAH,265,4,6,2.63,13,0.88
129663,Ruan Pablo Barbosa Sousa,Ruan Pablo,Atacante,ata,Bahia,BAH,265,5,6,1.81,1,0
72493,Alex Nicolao Telles,Alex Telles,Lateral,lat,Botafogo,BOT,263,2,7,10.07,15,4.11
95799,Artur Victor Guimarães,Artur,Atacante,ata,São Paulo,SAO,276,5,7,8.98,16,5.52
105214,Santiago Mariano Rodríguez Molina,Santi Rodríguez,Meia,mei,Botafogo,BOT,263,4,6,5.68,10,2.13
126013,Ythallo Ryckelm Rodrigues de Oliveira - Rycklem,Ythallo,Zagueiro,zag,Botafogo,BOT,263,3,6,3.5,1,0.2
124481,Mateo Ponte Costa,Mateo Ponte,Lateral,lat,Botafogo,BOT,263,2,6,5.53,8,2.8
104693,Newton Araújo da Costa Júnior,Newton,Meia,mei,São Paulo,SAO,276,4,6,4.18,7,1.94
129930,Cristhian Joel Loor Santamaría - Christian,Cristhian Loor,Goleiro,gol,Botafogo,BOT,263,1,6,2,0,0
98672,Jefferson David Savarino Quintero,Savarino,Meia,mei,Fluminense,FLU,266,4,6,8.91,16,4.77
96353,Carlos Joaquín Correa,Joaquín Correa,Atacante,ata,Botafogo,BOT,263,5,6,5.11,6,1.17
146375,José Kadir Barría Rose,Kadir,Atacante,ata,Botafogo,BOT,263,5,6,4.15,9,2.12
97468,Fernando Marçal de Oliveira,Marçal,Lateral,lat,Botafogo,BOT,263,2,6,6.73,5,3.22
69140,Allan Marques Loureiro,Allan,Meia,mei,Botafogo,BOT,263,4,6,4.48,10,2.03
91158,Kaio Fernando da Silva Pantaleão,Kaio,Zagueiro,zag,Botafogo,BOT,263,3,5,7,0,0
142877,Lucas Martín Villalba Jaume,Villalba,Atacante,ata,Botafogo,BOT,263,5,6,4.08,9,1.55
39850,Vagner Carmo Mancini,Vagner Mancini,Técnico,tec,Bragantino,RBB,280,6,7,8.75,19,5.57
142890,Álvaro Montoro,Montoro,Meia,mei,Botafogo,BOT,263,4,7,7.56,15,2.86
94968,Luis Antônio da Rocha Júnior,Juninho Capixaba,Lateral,lat,Bragantino,RBB,280,2,7,13.39,17,7.41
100848,Luan Cândido de Almeida,Luan Cândido,Lateral,lat,Vitória,VIT,287,2,3,5.15,11,3.41
93882,Cleiton Schwengber,Cleiton,Goleiro,gol,Bragantino,RBB,280,1,6,6.19,7,2.56
70360,Eduardo Colcenti Antunes,Eduardo Sasha,Atacante,ata,Bragantino,RBB,280,5,6,4.21,15,1.04
142484,Jordan Andrés Barrera Herrera,Barrera,Meia,mei,Botafogo,BOT,263,4,6,6.45,10,2.62
87225,Pedro Henrique Ribeiro Gonçalves,Pedro Henrique,Zagueiro,zag,Bragantino,RBB,280,3,7,6.81,12,3.33
143072,Gabriel da Silva Abdias,Gabriel Abdias,Lateral,lat,Botafogo,BOT,263,2,6,3,0,0
78605,Gabriel Girotto Franco,Gabriel,Meia,mei,Bragantino,RBB,280,4,7,5.17,16,3.17
94067,Matheus Fernandes Siqueira,Matheus Fernandes,Meia,mei,Bragantino,RBB,280,4,6,4.32,11,2.54
110715,José Andrés Hurtado Cheme,Andrés Hurtado,Lateral,lat,Bragantino,RBB,280,2,7,6.14,13,3.66
105213,Ariel Agustín Sant'Anna Quintero,Sant'Anna,Lateral,lat,Bragantino,RBB,280,2,3,8.88,7,6.23
110750,Gustavo Marques Alves dos Santos,Gustavo Marques,Zagueiro,zag,Bragantino,RBB,280,3,3,7.36,17,4.31
107236,Vanderlan Barbosa da Silva,Vanderlan,Lateral,lat,Bragantino,RBB,280,2,5,4.41,1,-0.3
100695,Fernando dos Santos Pedro,Fernando,Atacante,ata,Bragantino,RBB,280,5,6,5.37,9,4.89
106434,Eduardo Gonzaga Mendes Santos,Eduardo Santos,Zagueiro,zag,Bragantino,RBB,280,3,6,4.6,3,1.4
104588,Fabrício Oliveira de Souza,Fabrício,Goleiro,gol,Bragantino,RBB,280,1,6,2,0,0
103295,Eric dos Santos Rodrigues,Eric Ramires,Meia,mei,Bragantino,RBB,280,4,7,2.19,12,0.41
107744,Bruno Conceição Praxedes,Praxedes,Meia,mei,Bragantino,RBB,280,4,6,4,0,0
112886,Lucas Henrique Barbosa,Lucas Barbosa,Atacante,ata,Bragantino,RBB,280,5,7,9.81,17,6.48
122394,Gustavo Ribeiro Neves,Gustavinho,Meia,mei,Bragantino,RBB,280,4,6,5.7,14,2.78
108133,Isidro Miguel Pitta Saldívar,Isidro Pitta,Atacante,ata,Bragantino,RBB,280,5,7,5.54,18,4.01
111246,Alix Vinicius de Souza Sampaio,Alix Vinicius,Zagueiro,zag,Bragantino,RBB,280,3,7,6.02,16,3.14
132580,Vinicius Mendonça Pereira,Vinicinho,Atacante,ata,Bragantino,RBB,280,5,6,3.96,9,2.2
140906,Davi Gomes de Alvarenga,Davi Gomes,Atacante,ata,Bragantino,RBB,280,5,5,5.19,2,4.25
113157,Nathan Gabriel de Souza Mendes,Nathan Mendes,Lateral,lat,Vitória,VIT,287,2,5,7.52,12,5.02
132274,Ignacio Sosa Ospital,Ignacio Sosa,Meia,mei,Bragantino,RBB,280,4,6,3.41,15,1.5
111760,Fábio Silva de Freitas,Fabinho,Meia,mei,Bragantino,RBB,280,4,3,2.04,5,-0.08
122897,Guzmán Rodríguez Ferrari,Guzmán Rodríguez,Zagueiro,zag,Bragantino,RBB,280,3,6,5.54,0,-1
138021,Sergio Stevan Palacios Zapata,Palacios,Zagueiro,zag,Bragantino,RBB,280,3,6,3,0,0
124239,Henry David Mosquera Sánchez,Henry Mosquera,Atacante,ata,Bragantino,RBB,280,5,7,5.51,15,3.68
98909,Tomás Esteban Cuello,Cuello,Atacante,ata,Atlético-MG,CAM,282,5,6,9.41,18,5.95
68920,Eduardo Pereira Rodrigues,Dudu,Atacante,ata,Atlético-MG,CAM,282,5,6,6.16,13,2.57
122755,Lucas de Souza Cunha,Lucas Cunha,Zagueiro,zag,Bragantino,RBB,280,3,6,3,0,0
105531,Matheus Lima Beltrão Oliveira Valin,Matheus Bidu,Lateral,lat,Corinthians,COR,264,2,7,13.3,15,7.86
72460,Bernard Anício Caldeira Duarte,Bernard,Meia,mei,Atlético-MG,CAM,282,4,7,4.82,17,3.04
91607,Ronielson da Silva Barbosa,Rony,Atacante,ata,Santos,SAN,277,5,6,5.43,14,2.21
72605,Vitor Hugo Franchescoli de Souza,Vitor Hugo,Zagueiro,zag,Atlético-MG,CAM,282,3,6,6.67,7,3.86
101002,José Antonio dos Santos Júnior,Júnior Santos,Atacante,ata,Botafogo,BOT,263,5,6,4.55,8,2.24
87999,Gustavo Henrique Furtado Scarpa,Gustavo Scarpa,Meia,mei,Atlético-MG,CAM,282,4,6,7.06,10,3.09
103767,Gabriel Vinícius Menino,Gabriel Menino,Meia,mei,Santos,SAN,277,4,2,9.23,8,5.07
124661,Ivan Ramiro Román Hurtado,Iván Román,Zagueiro,zag,Atlético-MG,CAM,282,3,6,8.96,6,5.92
107554,Natanael Moreira Milouski,Natanael,Lateral,lat,Atlético-MG,CAM,282,2,7,8.48,13,4.85
39656,Alan Steven Franco Palma,Alan Franco,Meia,mei,Atlético-MG,CAM,282,4,6,4.99,15,2.42
92087,Lyanco Evangelista Silveira Neves Vojnovic,Lyanco,Zagueiro,zag,Atlético-MG,CAM,282,3,7,7.8,9,3.04
78248,Gustavo Henrique Vernes,Gustavo Henrique,Zagueiro,zag,Corinthians,COR,264,3,7,8.41,16,3.69
95556,Raniele Almeida Melo,Raniele,Meia,mei,Corinthians,COR,264,4,7,8.29,17,4.27
105068,Reinier Jesus Carvalho,Reinier,Meia,mei,Atlético-MG,CAM,282,4,6,3.99,15,2.54
100842,Ruan Tressoldi Netto,Ruan,Zagueiro,zag,Atlético-MG,CAM,282,3,7,5.71,17,3.19
78435,Victor Vinícius Coelho dos Santos,Vitinho,Atacante,ata,Corinthians,COR,264,5,5,5.06,7,2.13
85048,Memphis Depay,Memphis Depay,Atacante,ata,Corinthians,COR,264,5,6,9.56,7,1.99
118774,Alexsander Cristhian Gomes da Costa - Christian,Alexsander,Meia,mei,Atlético-MG,CAM,282,4,6,4.85,5,0.84
115674,Gabriel Delfim Ferreira,Gabriel Delfim,Goleiro,gol,Atlético-MG,CAM,282,1,6,2,0,0
40990,Dorival Silvestre Júnior,Dorival Júnior,Técnico,tec,São Paulo,SAO,276,6,7,9.61,13,4.17
101574,Hugo de Souza Nogueira,Hugo Souza,Goleiro,gol,Corinthians,COR,264,1,7,9.65,18,4.07
96342,Charles Rigon Mattos,Charles,Meia,mei,Corinthians,COR,264,4,6,3.53,3,1.03
122990,Patrick Roberto da Silva Campos,Patrick,Meia,mei,Atlético-MG,CAM,282,4,5,4,0,0
77485,André Martín Carrillo Díaz,Carrillo,Meia,mei,Corinthians,COR,264,4,6,4.61,16,1.5
98225,Pedro Raul Garay da Silva,Pedro Raul,Atacante,ata,Corinthians,COR,264,5,6,2.63,8,0.01
98720,Fabrizio Germán Angileri - Fabricio,Angileri,Lateral,lat,Corinthians,COR,264,2,6,6.1,8,3.99
92440,André Ramalho Silva,André Ramalho,Zagueiro,zag,Corinthians,COR,264,3,6,5.73,6,2.55
117910,Breno de Souza Bidon,Breno Bidon,Meia,mei,Corinthians,COR,264,4,7,8.31,19,3.68
117632,Rodrigo Garro,Garro,Meia,mei,Corinthians,COR,264,4,7,9.95,19,4.82
100084,Igor Silveira Gomes,Igor Gomes,Meia,mei,Atlético-MG,CAM,282,4,6,5.62,6,1.47
97642,Félix Eduardo Torres Caicedo,Félix Torres,Zagueiro,zag,Internacional,INT,285,3,6,4.44,15,3.37
121824,Kayke Ferrari Guimarães,Kayke,Atacante,ata,Corinthians,COR,264,5,5,3.64,6,1.65
145744,André Luiz Santos Dias,André,Meia,mei,Corinthians,COR,264,4,7,6.15,16,4.07
107908,Hugo Ferreira de Farias,Hugo,Lateral,lat,Corinthians,COR,264,2,5,4,0,0
136955,Mateo Naín Sanabria Doracio,Sanabria,Atacante,ata,Bahia,BAH,265,5,2,6.16,12,2.99
125488,João Pedro de Sousa Rodrigues - Tchoca,João Pedro,Zagueiro,zag,Corinthians,COR,264,3,6,8.84,2,7.7
70592,Felipe Anderson Pereira Gomes,Felipe Anderson,Meia,mei,Palmeiras,PAL,275,4,6,7.57,14,3.26
131753,Felipe Longo Fernandes da Silva,Felipe Longo,Goleiro,gol,Corinthians,COR,264,1,6,2,0,0
84558,Lucas Daniel Romero,Lucas Romero,Meia,mei,Cruzeiro,CRU,283,4,7,8.57,14,4.61
127242,Luiz Gustavo Lemos Carvalho,Bahia,Meia,mei,Corinthians,COR,264,4,6,2,0,0
89275,Willian de Asevedo Furtado,William,Lateral,lat,Cruzeiro,CRU,283,2,6,9.17,11,3.66
122396,Ryan Gustavo de Lima,Ryan,Meia,mei,Corinthians,COR,264,4,6,3,0,0
133543,Guilherme William Silva Inácio,Gui Negão,Atacante,ata,Corinthians,COR,264,5,2,3.97,4,1.35
96610,Matheus Fellipe Costa Pereira,Matheus Pereira,Meia,mei,Cruzeiro,CRU,283,4,7,15.66,18,7.01
42500,Fagner Conserva Lemos,Fagner,Lateral,lat,Cruzeiro,CRU,283,2,7,5.19,14,3.01
88479,Walace Souza Silva,Walace,Meia,mei,Vitória,VIT,287,4,7,3.48,2,0.4
111690,Matheus Cunha Queiroz,Matheus Cunha,Goleiro,gol,Internacional,INT,285,1,7,4.27,10,3.2
105047,João Marcelo Messias Ferreira,João Marcelo,Zagueiro,zag,Cruzeiro,CRU,283,3,6,3.48,6,1.55
124912,Jonathan de Jesus Alves,Jonathan Jesus,Zagueiro,zag,Cruzeiro,CRU,283,3,7,6.91,13,4.29
79701,Lucas Silva Borges,Lucas Silva,Meia,mei,Cruzeiro,CRU,283,4,6,3.22,14,0.19
93478,Wanderson Maciel Sousa Campos,Wanderson,Atacante,ata,Cruzeiro,CRU,283,5,6,4.91,16,1.61
131967,Neyser Villarreal - Neiser,Villarreal,Atacante,ata,Cruzeiro,CRU,283,5,5,8.62,12,5.65
143600,Kauã Moraes da Silva,Kauã Moraes,Lateral,lat,Cruzeiro,CRU,283,2,6,6.81,10,4.83
132264,Keny Alexander Arroyo Alvarado,Arroyo,Atacante,ata,Cruzeiro,CRU,283,5,7,5.43,17,3.15
141995,Diego da Cruz Lopes,Dieguinho,Meia,mei,Corinthians,COR,264,4,6,3.24,10,1.42
113158,Marcus Vinícius Oliveira Alencar,Marquinhos,Atacante,ata,Cruzeiro,CRU,283,5,6,3.54,2,0.45
146807,Rayan Passaglia Lelis,Rayan Lelis,Atacante,ata,Cruzeiro,CRU,283,5,6,2,0,0
97653,Murilo Cerqueira Paim,Murilo,Zagueiro,zag,Palmeiras,PAL,275,3,7,7.18,18,3.43
122660,João Wellington Gadelha Melo de Oliveira,Japa,Meia,mei,Mirassol,MIR,2305,4,7,6.53,5,5.32
114405,Luis Fernando Sinisterra Lucumí,Sinisterra,Atacante,ata,Cruzeiro,CRU,283,5,5,5.85,8,3.27
100742,Matheus Henrique de Souza,Matheus Henrique,Meia,mei,Cruzeiro,CRU,283,4,3,4.54,20,1.88
83528,Leonardo Pereira,Léo Pereira,Zagueiro,zag,Flamengo,FLA,262,3,2,8.91,16,4.24
84735,Jorge Luiz Frello Filho,Jorginho,Meia,mei,Flamengo,FLA,262,4,7,9.45,14,4.26
137543,Tevis Gabriel Alves Santos,Tevis,Atacante,ata,Cruzeiro,CRU,283,5,6,2,0,0
117404,Otávio Eleodoro Rezende Costa,Otávio,Goleiro,gol,Cruzeiro,CRU,283,1,7,3.2,8,2.13
84816,Guillermo Varela Olivera,Varela,Lateral,lat,Flamengo,FLA,262,2,2,7.77,15,4.59
82627,Luiz de Araújo Guimarães Neto,Luiz Araújo,Atacante,ata,Flamengo,FLA,262,5,5,7.88,11,2.99
90285,Bruno Henrique Pinto,Bruno Henrique,Atacante,ata,Flamengo,FLA,262,5,2,6.09,14,2.47
98873,Samuel Dias Lino,Samuel Lino,Atacante,ata,Flamengo,FLA,262,5,7,12.06,19,7.59
80061,Saúl Ñíguez Esclapez,Saúl,Meia,mei,Flamengo,FLA,262,4,6,6.28,6,2.43
115914,Everton Gustavo Fernandes Araújo,Evertton Araújo,Meia,mei,Flamengo,FLA,262,4,6,2.84,15,1.25
86757,Everton Sousa Soares,Everton,Atacante,ata,Flamengo,FLA,262,5,6,5.67,9,1.42
137542,Kaique Kenji Takamura Correa,Kaique Kenji,Atacante,ata,Cruzeiro,CRU,283,5,6,2.36,8,1.26
96870,Emerson Aparecido Leite de Souza Júnior,Emerson Royal,Lateral,lat,Flamengo,FLA,262,2,2,7.39,10,5.48
91473,Erick Antonio Pulgar Farfán,Erick Pulgar,Meia,mei,Flamengo,FLA,262,4,7,6.02,10,2.28
122318,Francisco Dyogo Bento Alves,Dyogo Alves,Goleiro,gol,Flamengo,FLA,262,1,6,3,0,0
87863,Giorgian Daniel de Arrascaeta Benedetti,Arrascaeta,Meia,mei,Flamengo,FLA,262,4,7,14.16,12,5.1
109096,Gonzalo Jordy Plata Jiménez,Plata,Atacante,ata,Flamengo,FLA,262,5,5,10.96,10,7.01
96652,Allan Rodrigues de Souza,Allan,Meia,mei,Corinthians,COR,264,4,6,2.85,15,0.85
97867,Leonardo Rech Ortiz,Léo Ortiz,Zagueiro,zag,Flamengo,FLA,262,3,2,9.12,16,4.11
130189,Leonardo Nannetti Lopes,Léo Nannetti,Goleiro,gol,Flamengo,FLA,262,1,6,2,0,0
122320,Daniel dos Santos Salles,Daniel Sales,Lateral,lat,Flamengo,FLA,262,2,5,2,0,0
140492,João Victor de Souza Cunha,João Victor,Zagueiro,zag,Flamengo,FLA,262,3,6,4.34,1,6.5
88393,Ayrton Lucas Dantas de Medeiros,Ayrton Lucas,Lateral,lat,Flamengo,FLA,262,2,6,9.09,10,4.8
99228,Diego Nicolás de la Cruz Arcosa,De la Cruz,Meia,mei,Flamengo,FLA,262,4,3,4.41,10,0.82
78445,Renê Rodrigues Martins,Renê,Lateral,lat,Fluminense,FLU,266,2,6,10.35,13,5.97
73384,Samuel Xavier Brito,Samuel Xavier,Lateral,lat,Fluminense,FLU,266,2,6,9.21,13,4.03
122573,Wallace Yan de Souza Barreto,Wallace Yan,Atacante,ata,Flamengo,FLA,262,5,6,2.44,7,0.1
78855,Thiago dos Santos,Thiago Santos,Zagueiro,zag,Coritiba,CFC,294,3,2,4.11,14,3.22
62977,Paulo Henrique Chagas de Lima,Ganso,Meia,mei,Fluminense,FLU,266,4,6,3.27,12,0.85
145705,Douglas Costa Telles,Douglas Telles,Atacante,ata,Flamengo,FLA,262,5,6,2,0,0
130382,Guilherme Henrique Bernardineli Gomes,Guilherme Gomes,Meia,mei,Flamengo,FLA,262,4,6,3,0,0
143295,Caio Joshua Lana de Andrade,Joshua,Meia,mei,Flamengo,FLA,262,4,6,2.6,1,-0.3
87228,Guilherme Antonio Arana Lopes,Guilherme Arana,Lateral,lat,Fluminense,FLU,266,2,7,7.42,14,3.25
101319,Cláudio Rodrigues Gomes,Guga,Lateral,lat,Fluminense,FLU,266,2,7,5.55,12,3.01
86485,Marcos da Silva França,Keno,Atacante,ata,Coritiba,CFC,294,5,6,3.28,6,0.65
82463,Otávio Henrique Passos Santos,Otávio,Meia,mei,Fluminense,FLU,266,4,6,2.51,5,0.32
101478,Marcelo de Araújo Pitaluga Filho,Marcelo Pitaluga,Goleiro,gol,Fluminense,FLU,266,1,6,3,0,0
99366,Luis Francisco Zubeldía,Luis Zubeldía,Técnico,tec,Fluminense,FLU,266,6,7,10.41,20,5.54
103523,Ignácio da Silva Oliveira,Ignácio,Zagueiro,zag,Fluminense,FLU,266,3,7,5.97,9,2.42
113034,Juan Pablo Freytes,Freytes,Zagueiro,zag,Fluminense,FLU,266,3,5,5.23,17,2.63
116447,Hércules Pereira do Nascimento,Hércules,Meia,mei,Fluminense,FLU,266,4,7,7.82,18,3.97
102928,Agustín Canobbio Graviz,Canobbio,Atacante,ata,Fluminense,FLU,266,5,7,11.02,13,7.38
78117,Everaldo Stum,Everaldo,Atacante,ata,Bahia,BAH,265,5,6,6.29,15,4.04
110759,John Kennedy Batista de Souza,John Kennedy,Atacante,ata,Fluminense,FLU,266,5,6,10.92,17,7.3
89493,Igor Rabello da Costa,Igor Rabello,Zagueiro,zag,Fluminense,FLU,266,3,7,7.95,1,8.8
87258,Yeferson Julio Soteldo Martínez,Soteldo,Atacante,ata,Fluminense,FLU,266,5,6,4.63,14,1.52
42135,Willian Borges da Silva,Willian,Meia,mei,Grêmio,GRE,284,4,6,3.74,8,1.06
127932,Julio Cesar Lima Fidelis,Júlio Fidelis,Lateral,lat,Fluminense,FLU,266,2,6,2,0,0
72018,Tiago Luis Volpi,Tiago Volpi,Goleiro,gol,Bragantino,RBB,280,1,7,10.55,12,6.09
102137,Vitor Eudes de Souza Costa,Vitor Eudes,Goleiro,gol,Fluminense,FLU,266,1,6,2,0,0
140484,Riquelme Felipe Silva de Almeida,Riquelme Felipe,Atacante,ata,Fluminense,FLU,266,5,6,3.53,3,0.7
100987,Gustavo Nonato Santana,Nonato,Meia,mei,Fluminense,FLU,266,4,6,5.98,8,2.57
63013,Marcos Luis Rocha Aquino,Marcos Rocha,Lateral,lat,Grêmio,GRE,284,2,6,5.95,4,0.8
79631,Germán Ezequiel Cano,Cano,Atacante,ata,Fluminense,FLU,266,5,6,4.07,6,1.13
87887,Fabián Cornelio Balbuena González,Balbuena,Zagueiro,zag,Grêmio,GRE,284,3,6,6.98,7,3.94
63289,Edenílson Andrade dos Santos,Edenílson,Meia,mei,Botafogo,BOT,263,4,7,6.15,14,3.2
91706,Marlon Rodrigues Xavier,Marlon,Lateral,lat,Grêmio,GRE,284,2,7,8.85,7,5.77
105563,Carlos Vinícius Alves Morais,Carlos Vinícius,Atacante,ata,Grêmio,GRE,284,5,7,14.07,18,5.49
99818,Paulo Henrique Sampaio Filho,Paulinho,Atacante,ata,Palmeiras,PAL,275,5,5,10.37,6,3.42
